FileRoot,ScanNumber,ScanTime,TIC
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=522,1.883063306,28082501.78
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=523,1.886927975,27981470.03
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=524,1.890770639,28167626.81
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=525,1.894611887,27117989.02
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=526,1.898461833,28637144.31
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=527,1.902128552,27852350.92
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=528,1.905969888,28030152.61
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=529,1.909811668,31351632.63
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=530,1.913479974,29259582.92
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=531,1.917149927,23509723.25
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=532,1.921535612,27045675.18
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=533,1.925382123,29997256.48
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=534,1.929050604,29686778.85
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=535,1.932725468,29111827.09
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=536,1.936569067,28317639.15
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=537,1.940413365,27046282.7
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=538,1.944252384,29090248.92
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=539,1.948095656,28738130.53
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=540,1.951958033,27277057.39
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=541,1.955803397,28203412.14
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=542,1.959646804,28761555.46
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=543,1.963488475,28761900.58
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=544,1.967330646,27973494.79
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=545,1.971195686,29318688.26
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=546,1.97503449,28365638.76
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=547,1.978878478,28102640.32
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=548,1.982723454,24962572.23
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=549,1.986937069,29347784.67
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=550,1.990605794,28775328.17
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=551,1.994457097,29128756.84
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=552,1.998119758,27639065.71
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=553,2.001959867,29019191.26
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=554,2.005799619,28903559.23
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=555,2.009471715,27715117.22
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=556,2.013319619,28019712.17
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=557,2.017163387,29368542.07
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=558,2.02102869,27378341.14
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=559,2.024876495,28083417.83
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=560,2.028715563,28691636.54
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=561,2.032573243,27499276.49
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=563,2.037657854,29721499.4
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=564,2.041463412,27864966.94
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=565,2.045308398,29452841.84
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=566,2.049150408,28282469.96
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=567,2.053008545,27991142.84
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=568,2.056866611,27965470.19
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=570,2.061907209,28625690.81
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=571,2.065702959,29779881.77
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=572,2.069377459,28251038.15
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=573,2.073236745,28185904.55
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=575,2.078300814,29787020.27
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=576,2.082091478,28075858.49
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=577,2.08595342,28425323.61
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=578,2.08979512,28081098.1
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=579,2.093640427,28098674.5
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=580,2.097479153,28417545.58
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=581,2.101317706,29061094.15
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=582,2.105157389,28575633.69
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=583,2.10900252,28623009.93
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=584,2.11283817,27548043.11
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=585,2.116677986,28532315.95
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=586,2.120542913,29431478.77
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=587,2.124212461,29698054.37
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=588,2.127882396,29081191.8
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=589,2.131720503,27079250.74
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=590,2.135562633,29187212.26
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=591,2.139228469,27608661.71
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=592,2.143065554,28746535.19
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=593,2.146905865,27859438.52
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=594,2.150746252,30324330.52
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=595,2.154433191,27732574.91
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=596,2.15827528,28074311.98
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=597,2.162113542,28476514.62
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=598,2.165950579,28684328.28
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=599,2.169796797,28615804.37
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=600,2.173638321,26840909.87
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=601,2.177484158,28364990.92
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=602,2.181326069,27837030.2
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=603,2.185198625,28432388.07
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=604,2.189043006,28468141.18
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=605,2.192883081,28836127.18
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=606,2.196555806,28211279.26
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=607,2.200399335,28067148.46
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=608,2.204238441,28332043
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=609,2.208075703,28749821.07
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=610,2.211914848,28407714.57
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=611,2.215751361,28410877.3
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=612,2.219614312,29536518.71
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=613,2.223287061,26695740.83
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=614,2.227133421,27865752.41
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=615,2.230976521,29224120.45
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=616,2.234651783,27386760.24
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=617,2.238493567,29174217.67
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=618,2.242329731,27645662.74
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=619,2.246172584,29637750.25
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=620,2.250007539,28391915.97
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=621,2.253864128,27842505.42
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=622,2.257712022,28646876.75
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=623,2.261550684,28893808.77
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=624,2.265388312,28392398.1
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=625,2.269225701,27744160.7
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=626,2.273069974,28832371.48
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=627,2.276742154,28825635.76
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=628,2.280582496,27989380.48
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=629,2.284434003,29728518.2
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=630,2.288253054,27860778.29
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=631,2.292099796,29332601.76
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=632,2.29594235,28704142.29
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=633,2.299780537,28261866.71
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=634,2.303627508,27274995.35
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=635,2.307472908,28528231.6
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=636,2.31131115,28555902.59
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=637,2.315147819,27893912.97
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=638,2.319010231,30812355.49
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=639,2.322680595,28963382.58
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=640,2.326522561,30009734.67
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=641,2.330188102,29629379.5
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=642,2.333862025,27907903.8
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=643,2.337701041,30135088.99
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=644,2.341371776,27808526.3
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=645,2.345214455,28928145.11
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=646,2.349054863,28263105.3
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=647,2.352916375,28770724.71
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=648,2.356781716,28286691.96
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=649,2.360625361,28911033.97
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=650,2.36447237,26578452.45
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=651,2.368486463,28967760.34
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=652,2.372322663,29429479.37
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=653,2.375991028,28337014.64
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=654,2.379832663,30316212.13
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=655,2.383497564,26944623.22
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=656,2.387359536,32472819.02
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=657,2.391024076,27294835.41
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=658,2.39486525,28024919.42
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=659,2.398704953,27713209.8
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=660,2.402547687,28723077.63
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=661,2.40638456,29608449.52
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=662,2.410055828,29074834.98
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=663,2.413894883,28749390.8
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=664,2.417743953,28686313.03
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=665,2.421608538,27915123.11
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=666,2.425449002,28941372.57
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=667,2.429285973,28178505.38
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=668,2.433127549,27925326.69
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=669,2.436968314,29659320.51
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=670,2.440634141,28680330.23
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=671,2.444476459,28787413.85
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=672,2.448315233,28635659.72
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=673,2.4521716,28673566.44
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=674,2.456019191,28377991.83
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=675,2.459862962,28682404.62
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=676,2.463698338,28656480.68
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=677,2.467539071,32608644.12
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=678,2.471205061,27625882.95
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=679,2.475051702,28819813.18
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=680,2.478887878,27526245.58
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=681,2.482733137,29102267.94
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=682,2.486589269,28544262.1
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=683,2.490430859,28205596.67
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=684,2.494271699,29053268.18
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=685,2.498111553,28501275.23
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=686,2.501953115,29024347.57
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=687,2.505796418,29924075.81
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=688,2.50946568,30254365.7
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=689,2.513302095,29883447.93
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=690,2.516971981,28126394.29
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=691,2.520834433,25621498.64
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=692,2.524852686,29645987.25
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=693,2.52869309,29683609.96
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=694,2.532533937,27250795.42
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=695,2.536372189,28952471.82
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=696,2.540211262,28785713.16
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=697,2.54387865,26715364.55
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=698,2.547721277,27958462.71
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=699,2.551579851,29175359.66
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=700,2.555249005,28265636.86
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=701,2.5591061,28433597.55
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=703,2.564165222,27055842.93
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=704,2.568131856,29577316.67
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=705,2.571799998,29027884.28
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=706,2.575638051,28287834.55
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=707,2.579474318,28970181.11
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=708,2.583313082,30059109.48
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=709,2.586999723,27501630.24
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=710,2.590841724,28458710.68
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=711,2.594683086,28604273.88
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=712,2.598521293,29194426.44
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=713,2.602376215,27751616.48
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=715,2.607439893,29236260.85
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=716,2.611231021,28540382.59
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=717,2.615069302,28501156.84
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=718,2.618927036,27930564.67
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=719,2.622769852,28409347.17
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=720,2.626612009,29651101.31
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=721,2.630279777,28118276.44
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=722,2.63411651,28819214.43
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=723,2.637953354,28913634.52
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=724,2.641789258,27509776.59
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=725,2.645635402,27836981.3
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=726,2.649476248,28440078.71
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=727,2.653336548,26818034.05
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=728,2.657353437,30673441.24
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=729,2.661019297,28087077.47
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=730,2.664861363,29136044.64
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=731,2.668699153,27887856.86
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=732,2.672536888,28538198.19
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=733,2.676376648,29093137.37
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=734,2.680216643,28588875.11
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=735,2.684054959,28889522.2
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=736,2.68791685,27910193.59
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=737,2.691777361,27451266.35
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=739,2.696875904,27840698.07
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=740,2.700672895,29292221.66
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=741,2.704340277,29042934.33
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=742,2.708009444,27850779.22
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=743,2.71185025,28180639.19
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=744,2.715685897,26996407.18
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=745,2.719550128,29120439.82
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=746,2.723221435,28277534.88
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=747,2.727060827,28903461.49
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=748,2.730901124,28039722.36
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=749,2.734735661,28393094.1
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=750,2.738574025,29900129.67
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=751,2.74226763,27707636.61
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=752,2.746106725,27563324.45
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=753,2.74994548,27911057.68
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=754,2.753803639,28240498.14
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=755,2.757637862,24530436.51
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=756,2.761831119,29097044.08
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=757,2.76550185,28002497.06
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=758,2.769341818,28569122.47
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=759,2.773197282,28152514.07
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=761,2.778235176,28476330.03
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=762,2.782021739,27748225.61
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=763,2.785880669,26656035.43
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=764,2.789719689,26852413.35
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=765,2.7935581,28398327.86
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=766,2.797396503,26869742.4
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=767,2.801238144,28074709.92
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=768,2.805076644,28768095.78
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=769,2.808917079,29437156.07
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=770,2.812586378,27081728.67
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=771,2.816430179,27469500.24
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=772,2.820290192,28627403.5
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=773,2.824129782,27275203.99
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=774,2.827972074,28976317.88
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=775,2.831640335,27584248.54
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=776,2.835479192,27689966.99
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=777,2.839317401,29073224.68
