file root,scan number,scan time,total ion current,precursor m/z,precursor charge,precursor mass delta,confidence,modification,usi,comments
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2335,8.01458319546667,1609934.0856933594,635.7398681640625,3,592.5916044921876,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2336,8.01686216506667,819210.6355895996,673.3089580300303,2,31.98991606006075,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2338,8.02155182106667,620577.3060302734,632.2398071289062,3,582.0914213867188,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2339,8.02389933466667,680282.7358398438,673.3089428647961,2,31.989885729592288,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2341,8.02858368906667,973636.9920654297,618.7702477354513,2,-77.08750452909726,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2342,8.03093304826667,353066.0004272461,592.2712045460266,2,-130.08559090794665,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2343,8.03321600373333,466528.130859375,555.7295787899758,2,-203.16884242004835,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2344,8.03549943786667,365969.8071899414,634.736328125,4,1224.3173125,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2346,8.04022271306667,1973716.4553833008,435.73118190112825,2,-443.1656361977434,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2347,8.04257534186667,478096.43954467773,640.2420043945312,3,606.0980131835938,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2348,8.04486162106667,712511.7315979004,454.238949928097,3,48.088849784290915,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2349,8.0471445072,256093.7322692871,638.7355346679688,3,601.5786040039063,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2351,8.05187328826667,136120.55410766602,623.774402842528,2,-67.07919431494383,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2352,8.0544588584,300035.5303955078,572.2097623582148,2,-170.20847528357035,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2353,8.05674362586667,75865.72253417969,643.2813905214637,2,-28.065218957072602,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2354,8.05902379093333,123684.59005737305,424.16241889504147,2,-466.303162209917,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2355,8.06130499626667,162180.56317138672,582.7113570876468,2,-149.20528582470638,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2357,8.06602209253333,267083.71881103516,598.7746259901683,2,-117.07874801966341,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2358,8.06837164613333,359843.80850219727,675.7373868571557,2,36.84677371431144,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2359,8.0706612336,1109541.5906066895,564.2637290125442,2,-186.1005419749115,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2360,8.07294919786667,196381.73400878906,578.2606244728072,2,-158.10675105438554,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2361,8.07522860506667,456147.4648742676,434.88197336871536,2,-444.8640532625692,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2362,8.0775086944,98736.1362915039,629.7380172067442,2,-55.15196558651155,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2363,8.07979709146667,234888.63037109375,572.2097920667649,2,-170.2084158664702,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2365,8.08466613066667,8183859.098327637,456.7361971352503,2,-401.15560572949937,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2366,8.08731591466667,959741.3859863281,435.2311096191406,5,861.5275480957032,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2367,8.08959729333333,204008.91625976562,614.7693410200583,2,-85.08931795988337,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2368,8.09188113493333,88341.9419555664,554.7410220656297,2,-205.14595586874043,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2369,8.0941635712,674607.5254821777,592.7751000754312,3,463.6973002262937,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2371,8.0989608984,190186.01083374023,613.7792214307225,2,-87.06955713855496,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2372,8.10131629093333,2088167.3717041016,447.7307573440359,2,-419.1664853119281,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2373,8.10360605226667,583476.2197265625,475.7096347912913,2,-363.2087304174173,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2374,8.10588696133333,311580.3475341797,468.71500829498723,2,-377.1979834100255,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2375,8.10817157466667,218113.15356445312,489.230819124846,2,-336.16636175030794,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2376,8.11045539066667,243419.2953491211,681.8020629882812,3,730.7781889648438,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2377,8.11273638506667,41115.203186035156,586.2729301603216,2,-142.08213967935671,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2378,8.1150200328,186382.79119873047,484.6956379366894,3,139.45891381006845,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2379,8.1173008344,182394.62329101562,685.720703125,2,56.81340625000007,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2380,8.11966782906667,175640.58532714844,517.71630859375,2,-279.19538281249993,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2381,8.1219504776,260358.83251953125,673.308053552905,2,31.98810710581006,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2382,8.124229212,746670.737121582,521.772734700718,2,-271.08253059856384,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2384,8.1290555752,1174062.5079345703,543.7505600492806,2,-227.12687990143877,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2385,8.13141067706667,168678.99835205078,549.7500449537415,2,-215.1279100925169,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2386,8.13369316853333,61481.067138671875,481.1940038376028,2,-352.23999232479434,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2387,8.1359777368,313402.22705078125,505.6964480684211,2,-303.23510386315775,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2388,8.1382597288,145626.31329345703,489.1974852218003,2,-336.2330295563993,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2389,8.14054354,576090.905456543,592.7111488050358,2,-129.20570238992832,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2390,8.142827244,96694.98822021484,622.7846186455682,2,-69.05876270886347,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2392,8.1477338128,3507501.040374756,650.3053160021391,2,-14.01736799572177,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2393,8.15008856826667,883176.9528503418,493.914295232137,3,167.1148856964112,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2394,8.1524577632,180028.26153564453,600.771688257294,2,-113.08462348541184,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2395,8.15473734346667,191900.8917236328,579.2677876582399,2,-156.09242468352022,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2396,8.15701918453333,629229.5289001465,643.2974826172535,2,-28.033034765492857,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2398,8.16191332933333,1064649.7344970703,427.7330389642809,2,-459.1619220714381,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2399,8.16426874346667,90286.59036254883,962.9427573471171,2,611.2575146942343,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2400,8.16659111706667,386149.759185791,669.2797431281324,2,23.93148625626486,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2401,8.16888462853333,3306698.9450683594,446.5213608129519,3,24.936082438855692,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2402,8.1711659304,56098.34475708008,642.2970857860125,3,612.2632573580377,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2403,8.1734454256,70587.02819824219,662.2829927461664,2,9.937985492332928,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2404,8.17572567226667,97950.53646850586,438.544291472393,3,1.0048744171790531,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2405,8.17800547226667,330415.5469970703,471.24919649906997,2,-372.12960700186,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2406,8.18028671146667,887736.5098876953,673.3080806967151,2,31.988161393430346,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2408,8.18533399893333,1143625.413635254,492.7522187222716,2,-329.1235625554567,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2409,8.18791120106667,238320.1552734375,420.7250376002725,2,-473.1779247994549,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2410,8.19020229893333,110855.08108520508,441.85894775390625,3,10.948843261718821,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2412,8.19509536,56679.11520385742,689.3026982773921,2,63.977396554784264,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2413,8.19744812053333,70552.23211669922,620.7863953818402,2,-73.05520923631957,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2414,8.19972981573333,512628.7086791992,650.3053364994308,2,-14.017327001138256,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2415,8.20201162373333,874791.8151550293,740.3680377090345,2,166.10807541806912,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2417,8.20689870373333,317326.9631958008,499.76015054577783,2,-315.10769890844426,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2418,8.2092531824,52686.21075439453,692.2823925947008,2,69.93678518940169,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2419,8.21153283093333,515760.19317626953,461.856564364276,3,70.94169309282802,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2420,8.21381740053333,299087.75701904297,449.23604594364514,2,-416.15590811270965,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2422,8.21867686346667,343866.2670593262,506.56310752356245,3,205.06132257068748,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2423,8.22111039973333,145198.04296875,640.8204315805735,2,-32.98713683885285,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2424,8.22339411466667,121951.9828491211,515.2383186164601,2,-284.1513627670797,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2426,8.22827154186667,3226271.8826293945,428.22533080410346,2,-458.177338391793,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2427,8.23062413733333,168846.77099609375,501.90036271011274,3,191.0730881303382,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2428,8.2329212832,151773.6665649414,759.3413463369284,2,204.05469267385683,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2430,8.237755308,1020708.8135986328,464.24151024772993,2,-386.14497950454006,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2431,8.24010652773333,838729.9800415039,471.24930216723914,2,-372.12939566552166,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2432,8.24239180133333,313121.73626708984,499.2458274847226,2,-316.1363450305547,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2434,8.2472894488,1002580.5888061523,500.2524869988271,2,-314.1230260023457,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2435,8.24964373146667,95289.02709960938,438.5455157955317,3,1.0085473865951826,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2436,8.25200852826667,247055.58651733398,499.2458274847226,2,-316.1363450305547,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2437,8.2542995352,821166.9979248047,456.6857755613842,2,-401.2564488772315,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2439,8.25920805893333,1978052.1841430664,447.1985253186015,2,-420.2309493627969,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2441,8.26416250693333,5507939.873291016,500.2338573710873,2,-314.1602852578253,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2442,8.2665216176,2057153.533996582,519.2260113597863,2,-276.17597728042733,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2444,8.27135249413333,773326.5419311523,491.76306590989566,2,-331.1018681802086,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2445,8.2737083216,126551.46975708008,664.3039923627485,2,13.979984725497161,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2446,8.27599247013333,64057.61883544922,440.2045697123448,2,-434.2188605753104,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2447,8.27829130746667,239835.2184753418,415.03601507322435,2,-484.55596985355123,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2448,8.28057039386667,136243.72079467773,619.2629799277178,2,-76.1020401445644,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2449,8.28285390613333,82126.4116821289,485.24693927173973,2,-344.13412145652046,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2450,8.28522121813333,258319.6719970703,418.499032829899,3,-59.13090151030292,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2452,8.2899155312,151021.75717163086,627.2453551844127,2,-60.13728963117455,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2453,8.29226579706667,1143999.8004760742,528.7119250766511,2,-257.20414984669765,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2454,8.2945571096,844050.415802002,568.2122126509623,3,390.00863795288706,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2455,8.29684691146667,303469.2214355469,531.2093423250413,3,279.00002697512423,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2456,8.29912876453333,955876.1930541992,532.7133851268632,2,-249.2012297462736,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2457,8.3014109464,746165.7218017578,511.2426149454505,2,-292.14277010909893,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2458,8.30370351173333,304088.8999328613,561.2183837890625,2,-192.19123242187493,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2459,8.30599706666667,513115.96405029297,526.7089622625799,2,-261.2100754748401,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2461,8.3106865416,511438.7568359375,549.2133934789246,2,-216.2012130421508,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2463,8.31544890693333,6696470.856658936,528.2711539636551,2,-258.08569207268965,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2464,8.3178827264,2104654.010925293,428.22562524256693,2,-458.17674951486606,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2465,8.32016741893333,1476911.2490234375,423.71490258205415,2,-467.1981948358916,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2466,8.322450672,427515.3912963867,539.2141821357047,3,303.01454640711427,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2468,8.32714754773333,863360.7362670898,512.2314456659027,2,-290.16510866819453,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2470,8.3319250376,1111406.459777832,547.2450121700089,2,-220.1379756599822,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2471,8.33427628,1329576.0564575195,608.2737191524175,3,510.1931574572525,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2472,8.33656078266667,20812164.686401367,528.7118901506317,2,-257.20421969873655,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2473,8.33884978,512262.2944641113,577.231711456606,2,-160.16457708678786,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2475,8.34354068133333,918142.8548583984,540.2501446708969,2,-234.12771065820607,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2476,8.34588966853333,1456693.0865478516,484.7550960153264,2,-345.11780796934715,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2477,8.34817294826667,321349.9391479492,553.2350633908776,2,-208.15787321824473,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2478,8.35045547226667,809098.2536621094,556.7305742809559,2,-201.1668514380881,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2479,8.35282777146667,249372.04907226562,526.7089396808714,3,265.49881904261406,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2481,8.35737622213333,2800116.302001953,535.2789036260691,2,-244.0701927478617,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2482,8.35972746666667,1148101.9544067383,539.2615615494211,2,-236.1048769011577,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2484,8.36443386053333,243318.18899536133,567.2323161267581,2,-180.1633677464838,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2485,8.3667946848,350637.9934692383,553.2343678889115,2,-208.15926422217694,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2487,8.3715135336,397197.5207519531,560.7316475493599,2,-193.16470490128017,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2488,8.373873088,663568.9959411621,596.7296273716992,3,475.56088211509746,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2490,8.37860885813333,463523.50744628906,455.7285385295406,2,-403.1709229409188,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2491,8.38095846506667,1674733.1443481445,520.7653603321521,2,-273.0972793356957,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2493,8.38570301253333,1539593.6740722656,428.7241008245219,6,1257.7166049471314,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2494,8.38812839306667,2046216.0750732422,535.2789002550821,2,-244.07019948983566,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2495,8.39041541066667,283237.1730957031,556.7305606835545,2,-201.16687863289098,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2496,8.39269600826667,186456.2529296875,543.750376946158,2,-227.12724610768396,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2497,8.39498058746667,328485.5870361328,596.2307331887773,2,-122.16653362244529,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2498,8.39727010986667,81289.97119140625,559.2284334272197,3,363.0573002816591,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2499,8.39956069946667,233278.55346679688,493.91435272817694,3,167.11505818453088,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2500,8.40184990986667,200369.09149169922,507.2606517688095,2,-300.1066964623809,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2502,8.4066445384,4057811.5021972656,492.25512877005747,2,-330.117742459885,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2503,8.40900583733333,1459938.437072754,536.9288036872709,3,296.158411061813,,,,
