FileRoot,ScanNumber,ScanTime,TIC
250402_mEclipse_QC_ncORF-055,85,0.4692952136,1053778.7008666992
250402_mEclipse_QC_ncORF-055,86,0.474860485866667,980872.4939575195
250402_mEclipse_QC_ncORF-055,87,0.480428024533333,1028496.700378418
250402_mEclipse_QC_ncORF-055,88,0.485994194666667,1061484.5391235352
250402_mEclipse_QC_ncORF-055,89,0.491565352,993720.5827026367
250402_mEclipse_QC_ncORF-055,90,0.497124727466667,942327.2335205078
250402_mEclipse_QC_ncORF-055,91,0.502706986933333,1006728.9997558594
250402_mEclipse_QC_ncORF-055,92,0.5082707896,968579.1677856445
250402_mEclipse_QC_ncORF-055,93,0.513834504533333,957822.5288085938
250402_mEclipse_QC_ncORF-055,94,0.519392750133333,996422.1620483398
250402_mEclipse_QC_ncORF-055,95,0.524959342933333,1007613.2942504883
250402_mEclipse_QC_ncORF-055,96,0.5305237808,970409.6182250977
250402_mEclipse_QC_ncORF-055,97,0.5361080128,989067.4982299805
250402_mEclipse_QC_ncORF-055,98,0.541670648533333,875335.9371337891
250402_mEclipse_QC_ncORF-055,99,0.5472209424,972924.2363891602
250402_mEclipse_QC_ncORF-055,100,0.552807644,921032.3677978516
250402_mEclipse_QC_ncORF-055,101,0.558366359466667,944359.7669677734
250402_mEclipse_QC_ncORF-055,102,0.563919574133333,899581.3104858398
250402_mEclipse_QC_ncORF-055,103,0.5694973896,1004154.5302124023
250402_mEclipse_QC_ncORF-055,104,0.575058033333333,841796.5068359375
250402_mEclipse_QC_ncORF-055,105,0.580611797066667,825453.1830444336
250402_mEclipse_QC_ncORF-055,106,0.586165427733333,810192.8713989258
250402_mEclipse_QC_ncORF-055,107,0.591750797866667,942314.4907836914
250402_mEclipse_QC_ncORF-055,108,0.597310562133333,947176.2491455078
250402_mEclipse_QC_ncORF-055,109,0.6028880168,972428.6458740234
250402_mEclipse_QC_ncORF-055,110,0.608445084,905532.5468139648
250402_mEclipse_QC_ncORF-055,111,0.6140029024,913618.6548461914
250402_mEclipse_QC_ncORF-055,112,0.619578753866667,905858.4748535156
250402_mEclipse_QC_ncORF-055,114,0.626288282666667,823298.5476074219
250402_mEclipse_QC_ncORF-055,115,0.631840716266667,814109.0346679688
250402_mEclipse_QC_ncORF-055,116,0.6374247416,819438.3410644531
250402_mEclipse_QC_ncORF-055,117,0.642980697333333,844121.7385864258
250402_mEclipse_QC_ncORF-055,118,0.648535616266667,740825.5875244141
250402_mEclipse_QC_ncORF-055,119,0.6540831168,817874.4414672852
250402_mEclipse_QC_ncORF-055,120,0.659640275733333,765464.4705200195
250402_mEclipse_QC_ncORF-055,121,0.665204045866667,773346.3020629883
250402_mEclipse_QC_ncORF-055,122,0.6706307752,769188.1190795898
250402_mEclipse_QC_ncORF-055,123,0.676181060533333,805661.79296875
250402_mEclipse_QC_ncORF-055,124,0.6817309936,750050.3597412109
250402_mEclipse_QC_ncORF-055,125,0.6872858776,777818.8277587891
250402_mEclipse_QC_ncORF-055,126,0.6928385704,764062.8362426758
250402_mEclipse_QC_ncORF-055,127,0.698389918933333,740992.2819213867
250402_mEclipse_QC_ncORF-055,128,0.7039576168,822881.5822143555
250402_mEclipse_QC_ncORF-055,129,0.7095149368,806074.7962646484
250402_mEclipse_QC_ncORF-055,130,0.715063796,807708.8897094727
250402_mEclipse_QC_ncORF-055,131,0.720619628533333,825784.3192749023
250402_mEclipse_QC_ncORF-055,132,0.726174348533333,865662.757019043
250402_mEclipse_QC_ncORF-055,133,0.731731895733333,825587.9743041992
250402_mEclipse_QC_ncORF-055,134,0.737305394133333,838439.315246582
250402_mEclipse_QC_ncORF-055,135,0.7428611232,826719.5369873047
250402_mEclipse_QC_ncORF-055,136,0.748418652266667,808984.9532470703
250402_mEclipse_QC_ncORF-055,137,0.753978095466667,821035.2186279297
250402_mEclipse_QC_ncORF-055,138,0.759537099733333,798821.2917480469
250402_mEclipse_QC_ncORF-055,139,0.765086413866667,856849.7976074219
250402_mEclipse_QC_ncORF-055,140,0.770661662933333,893402.7272338867
250402_mEclipse_QC_ncORF-055,141,0.7762220952,860288.3836669922
250402_mEclipse_QC_ncORF-055,142,0.7817805568,793188.1903076172
250402_mEclipse_QC_ncORF-055,143,0.7873359584,799615.8071899414
250402_mEclipse_QC_ncORF-055,144,0.792889158933333,826311.3428344727
250402_mEclipse_QC_ncORF-055,145,0.798446218666667,746975.5324707031
250402_mEclipse_QC_ncORF-055,146,0.8040209824,764015.2926635742
250402_mEclipse_QC_ncORF-055,147,0.809574631733333,797438.5004882812
250402_mEclipse_QC_ncORF-055,148,0.815127940533333,830771.45703125
250402_mEclipse_QC_ncORF-055,149,0.8206907832,842445.5178833008
250402_mEclipse_QC_ncORF-055,150,0.8262585088,825687.9028320312
250402_mEclipse_QC_ncORF-055,151,0.8318245544,836477.8162841797
250402_mEclipse_QC_ncORF-055,152,0.837253536,927591.4569091797
250402_mEclipse_QC_ncORF-055,153,0.842814176533333,893296.8358764648
250402_mEclipse_QC_ncORF-055,154,0.848374466133333,878857.4611816406
250402_mEclipse_QC_ncORF-055,155,0.853931966933333,867800.6035766602
250402_mEclipse_QC_ncORF-055,156,0.8594910272,889791.6971435547
250402_mEclipse_QC_ncORF-055,157,0.8650472072,823622.7619628906
250402_mEclipse_QC_ncORF-055,158,0.8706244136,948893.8009033203
250402_mEclipse_QC_ncORF-055,159,0.876183183466667,973769.9522705078
250402_mEclipse_QC_ncORF-055,160,0.881748671466667,881592.6800537109
250402_mEclipse_QC_ncORF-055,161,0.8873071592,938089.5694580078
250402_mEclipse_QC_ncORF-055,162,0.892871641333333,968595.7167358398
250402_mEclipse_QC_ncORF-055,163,0.8984329416,924642.2759399414
250402_mEclipse_QC_ncORF-055,164,0.904007715733333,960520.7877197266
250402_mEclipse_QC_ncORF-055,165,0.9095747424,908681.0477905273
250402_mEclipse_QC_ncORF-055,166,0.915132183466667,902142.0814208984
250402_mEclipse_QC_ncORF-055,167,0.9206894272,930345.5516967773
250402_mEclipse_QC_ncORF-055,168,0.926252045066667,899605.4019165039
250402_mEclipse_QC_ncORF-055,169,0.9318217256,881851.9006347656
250402_mEclipse_QC_ncORF-055,170,0.9372538952,929942.4292602539
250402_mEclipse_QC_ncORF-055,171,0.942819949333333,981371.0771484375
250402_mEclipse_QC_ncORF-055,172,0.948383750666667,916481.6064453125
250402_mEclipse_QC_ncORF-055,173,0.9539470136,881950.6757202148
250402_mEclipse_QC_ncORF-055,174,0.959502069333333,929007.0861206055
250402_mEclipse_QC_ncORF-055,175,0.965058802133333,964524.1405029297
250402_mEclipse_QC_ncORF-055,176,0.9706362928,944815.0362548828
250402_mEclipse_QC_ncORF-055,177,0.976196468533333,922711.7211914062
250402_mEclipse_QC_ncORF-055,178,0.981765770666667,914195.7966308594
250402_mEclipse_QC_ncORF-055,179,0.9873243248,887648.0970458984
250402_mEclipse_QC_ncORF-055,180,0.992882112,888904.9618530273
250402_mEclipse_QC_ncORF-055,181,0.998441252,871332.1549682617
250402_mEclipse_QC_ncORF-055,182,1.00402573253333,876460.2677612305
250402_mEclipse_QC_ncORF-055,183,1.00958131173333,940048.7498779297
250402_mEclipse_QC_ncORF-055,184,1.01514640026667,947169.0667724609
250402_mEclipse_QC_ncORF-055,185,1.0207137816,885735.8617553711
250402_mEclipse_QC_ncORF-055,186,1.02627409413333,919420.2850952148
250402_mEclipse_QC_ncORF-055,187,1.0318423184,828095.8828735352
250402_mEclipse_QC_ncORF-055,188,1.0374319384,893690.5443725586
250402_mEclipse_QC_ncORF-055,189,1.04299212746667,968578.7800292969
250402_mEclipse_QC_ncORF-055,190,1.04855451946667,908997.5832519531
250402_mEclipse_QC_ncORF-055,191,1.05412347733333,1045893.2081298828
250402_mEclipse_QC_ncORF-055,192,1.0596872312,917389.1825561523
250402_mEclipse_QC_ncORF-055,193,1.0652579896,938880.3287353516
250402_mEclipse_QC_ncORF-055,194,1.07085797013333,921619.6818237305
250402_mEclipse_QC_ncORF-055,195,1.0764202912,957140.3930053711
250402_mEclipse_QC_ncORF-055,196,1.08198562293333,947148.9090576172
250402_mEclipse_QC_ncORF-055,197,1.0875510608,947341.4194946289
250402_mEclipse_QC_ncORF-055,198,1.09311439253333,945970.1900634766
250402_mEclipse_QC_ncORF-055,199,1.09868402933333,930667.6375732422
250402_mEclipse_QC_ncORF-055,200,1.10428154586667,919366.485168457
250402_mEclipse_QC_ncORF-055,201,1.10985896933333,1081312.8048095703
250402_mEclipse_QC_ncORF-055,202,1.11543232133333,904637.0052490234
250402_mEclipse_QC_ncORF-055,203,1.1209887328,897749.1275634766
250402_mEclipse_QC_ncORF-055,204,1.126549104,915253.4615478516
250402_mEclipse_QC_ncORF-055,205,1.13211900853333,986672.8524169922
250402_mEclipse_QC_ncORF-055,206,1.1375580544,1037108.1091308594
250402_mEclipse_QC_ncORF-055,207,1.14312420533333,1008754.1873168945
250402_mEclipse_QC_ncORF-055,208,1.14869294,1009862.444519043
250402_mEclipse_QC_ncORF-055,209,1.15426468026667,906348.8236694336
250402_mEclipse_QC_ncORF-055,210,1.15982785306667,967243.4277954102
250402_mEclipse_QC_ncORF-055,211,1.16540806533333,920066.1608276367
250402_mEclipse_QC_ncORF-055,212,1.17084256533333,905930.5256958008
250402_mEclipse_QC_ncORF-055,213,1.17640740186667,889886.8546142578
250402_mEclipse_QC_ncORF-055,214,1.1819715056,907474.4390258789
250402_mEclipse_QC_ncORF-055,215,1.18753521013333,895836.3208618164
250402_mEclipse_QC_ncORF-055,216,1.19309681546667,813037.8165893555
250402_mEclipse_QC_ncORF-055,217,1.19866325146667,890686.647644043
250402_mEclipse_QC_ncORF-055,218,1.20409580906667,871395.5278930664
250402_mEclipse_QC_ncORF-055,219,1.20965568346667,868286.4826049805
250402_mEclipse_QC_ncORF-055,220,1.21521359093333,838895.0872192383
250402_mEclipse_QC_ncORF-055,221,1.220769768,877273.0718383789
250402_mEclipse_QC_ncORF-055,222,1.22632874826667,882815.9864501953
250402_mEclipse_QC_ncORF-055,223,1.2318997872,853363.8478393555
250402_mEclipse_QC_ncORF-055,224,1.2374948088,836386.490234375
250402_mEclipse_QC_ncORF-055,225,1.24305271866667,860568.5682983398
250402_mEclipse_QC_ncORF-055,226,1.2486173072,849097.0444335938
250402_mEclipse_QC_ncORF-055,227,1.25417354133333,886784.9719238281
250402_mEclipse_QC_ncORF-055,228,1.25972492426667,857202.2884521484
250402_mEclipse_QC_ncORF-055,229,1.2652963624,808528.2537231445
250402_mEclipse_QC_ncORF-055,230,1.270730648,787709.0612792969
250402_mEclipse_QC_ncORF-055,231,1.27628381813333,869812.317199707
250402_mEclipse_QC_ncORF-055,232,1.28185124613333,847135.8010253906
250402_mEclipse_QC_ncORF-055,233,1.28741400453333,861682.1643676758
250402_mEclipse_QC_ncORF-055,234,1.29297943973333,807565.7407836914
250402_mEclipse_QC_ncORF-055,235,1.2985480112,840162.8402099609
250402_mEclipse_QC_ncORF-055,236,1.304143836,857076.6770019531
250402_mEclipse_QC_ncORF-055,237,1.309707128,812129.1513061523
250402_mEclipse_QC_ncORF-055,238,1.31526867093333,833779.1491699219
250402_mEclipse_QC_ncORF-055,239,1.32082938613333,853571.6429443359
250402_mEclipse_QC_ncORF-055,240,1.3263887784,828595.1011962891
250402_mEclipse_QC_ncORF-055,241,1.33195951786667,835839.986328125
250402_mEclipse_QC_ncORF-055,242,1.3374027056,872055.5015869141
250402_mEclipse_QC_ncORF-055,243,1.34296817733333,869169.4320068359
250402_mEclipse_QC_ncORF-055,244,1.3485388544,787824.1606445312
250402_mEclipse_QC_ncORF-055,245,1.3540992448,836002.3482666016
250402_mEclipse_QC_ncORF-055,246,1.35966747226667,785354.8645019531
250402_mEclipse_QC_ncORF-055,247,1.3652359864,771061.0611572266
250402_mEclipse_QC_ncORF-055,248,1.37066770373333,851513.4641723633
250402_mEclipse_QC_ncORF-055,249,1.37622629493333,792764.8526611328
250402_mEclipse_QC_ncORF-055,250,1.38178510213333,854507.5299072266
250402_mEclipse_QC_ncORF-055,251,1.3873428024,778495.4164428711
250402_mEclipse_QC_ncORF-055,252,1.3929051432,785869.1846313477
250402_mEclipse_QC_ncORF-055,253,1.39846552213333,819351.2640991211
250402_mEclipse_QC_ncORF-055,254,1.4039147176,810171.7608032227
250402_mEclipse_QC_ncORF-055,255,1.40947833466667,792344.405090332
250402_mEclipse_QC_ncORF-055,256,1.41503238586667,816020.1284179688
250402_mEclipse_QC_ncORF-055,257,1.4205947168,799111.5255737305
250402_mEclipse_QC_ncORF-055,258,1.42616181066667,810769.6818847656
250402_mEclipse_QC_ncORF-055,259,1.43171514906667,858961.2745361328
250402_mEclipse_QC_ncORF-055,260,1.4372966448,738260.4499511719
250402_mEclipse_QC_ncORF-055,261,1.44285484933333,770166.4291992188
250402_mEclipse_QC_ncORF-055,262,1.44841349706667,814682.6045532227
250402_mEclipse_QC_ncORF-055,263,1.45396512186667,771231.3005981445
250402_mEclipse_QC_ncORF-055,264,1.45952206053333,783337.8793945312
250402_mEclipse_QC_ncORF-055,265,1.4650785528,820578.6828613281
250402_mEclipse_QC_ncORF-055,266,1.4706555608,818534.5149536133
250402_mEclipse_QC_ncORF-055,267,1.47621474266667,871081.9119262695
250402_mEclipse_QC_ncORF-055,268,1.48177207226667,808678.3487548828
250402_mEclipse_QC_ncORF-055,269,1.48733866853333,800069.2825927734
250402_mEclipse_QC_ncORF-055,270,1.49289985306667,831398.7501220703
250402_mEclipse_QC_ncORF-055,271,1.49845553786667,800966.6305541992
250402_mEclipse_QC_ncORF-055,272,1.5040387096,713250.0775146484
250402_mEclipse_QC_ncORF-055,273,1.50960253813333,758272.5140380859
250402_mEclipse_QC_ncORF-055,274,1.51515687253333,795541.184387207
250402_mEclipse_QC_ncORF-055,275,1.52071280986667,758036.1833496094
250402_mEclipse_QC_ncORF-055,276,1.52626763466667,769916.9835205078
250402_mEclipse_QC_ncORF-055,277,1.5318390656,748214.5447998047
250402_mEclipse_QC_ncORF-055,278,1.53743500506667,792866.2798461914
250402_mEclipse_QC_ncORF-055,279,1.54299275066667,798834.5442504883
250402_mEclipse_QC_ncORF-055,280,1.54855391946667,808393.8290405273
250402_mEclipse_QC_ncORF-055,281,1.5541150328,806134.188293457
250402_mEclipse_QC_ncORF-055,282,1.5596754912,748377.0598754883
250402_mEclipse_QC_ncORF-055,283,1.5652448912,748000.0494995117
250402_mEclipse_QC_ncORF-055,284,1.570836976,766416.5674438477
250402_mEclipse_QC_ncORF-055,285,1.57640020053333,800650.8460083008
250402_mEclipse_QC_ncORF-055,286,1.58196185413333,742795.166015625
250402_mEclipse_QC_ncORF-055,287,1.5875212344,708155.0186767578
250402_mEclipse_QC_ncORF-055,288,1.59307868506667,748084.5219726562
250402_mEclipse_QC_ncORF-055,289,1.59864388693333,776260.1809692383
250402_mEclipse_QC_ncORF-055,290,1.60423646266667,743198.9727172852
250402_mEclipse_QC_ncORF-055,291,1.60979507093333,804298.2404174805
250402_mEclipse_QC_ncORF-055,292,1.61535170186667,748700.9594116211
250402_mEclipse_QC_ncORF-055,293,1.6209059288,774428.5042724609
250402_mEclipse_QC_ncORF-055,294,1.6264652792,724634.9266357422
250402_mEclipse_QC_ncORF-055,295,1.63203075093333,680234.9808349609
250402_mEclipse_QC_ncORF-055,296,1.63761797093333,716990.6920776367
250402_mEclipse_QC_ncORF-055,297,1.64317243893333,677103.1781616211
250402_mEclipse_QC_ncORF-055,298,1.6487248584,774527.4943237305
250402_mEclipse_QC_ncORF-055,299,1.6542818968,737475.7630004883
250402_mEclipse_QC_ncORF-055,300,1.65983378453333,757295.0111083984
250402_mEclipse_QC_ncORF-055,301,1.6654275624,820440.9380493164
250402_mEclipse_QC_ncORF-055,302,1.67086292586667,751030.768371582
250402_mEclipse_QC_ncORF-055,303,1.67642366426667,798010.6430664062
250402_mEclipse_QC_ncORF-055,304,1.68198959413333,774071.3745727539
250402_mEclipse_QC_ncORF-055,305,1.68755263226667,813588.9378662109
250402_mEclipse_QC_ncORF-055,306,1.69311715333333,740999.5907592773
250402_mEclipse_QC_ncORF-055,307,1.69869110533333,830449.6858520508
250402_mEclipse_QC_ncORF-055,308,1.70428764933333,729988.9035644531
250402_mEclipse_QC_ncORF-055,309,1.70984719866667,762679.4925537109
250402_mEclipse_QC_ncORF-055,310,1.71540582426667,789301.9836425781
250402_mEclipse_QC_ncORF-055,311,1.720964192,787510.4796142578
250402_mEclipse_QC_ncORF-055,312,1.72652442826667,741333.4904785156
250402_mEclipse_QC_ncORF-055,313,1.73209808346667,747289.1410522461
250402_mEclipse_QC_ncORF-055,314,1.73752638053333,731879.4541625977
250402_mEclipse_QC_ncORF-055,315,1.74308822746667,740689.7621459961
250402_mEclipse_QC_ncORF-055,316,1.74865354346667,730003.4006347656
250402_mEclipse_QC_ncORF-055,317,1.75422262186667,726077.8554077148
250402_mEclipse_QC_ncORF-055,318,1.75978092586667,766716.5394287109
250402_mEclipse_QC_ncORF-055,319,1.7653494576,782875.3137817383
250402_mEclipse_QC_ncORF-055,320,1.77094244613333,739784.2114868164
250402_mEclipse_QC_ncORF-055,321,1.77650349893333,727989.1898193359
250402_mEclipse_QC_ncORF-055,322,1.78206175466667,753647.7473754883
250402_mEclipse_QC_ncORF-055,323,1.78762555253333,810596.9925537109
250402_mEclipse_QC_ncORF-055,324,1.7931916816,796964.383972168
250402_mEclipse_QC_ncORF-055,325,1.79876355653333,728829.6532592773
250402_mEclipse_QC_ncORF-055,326,1.8043649056,788721.0854492188
250402_mEclipse_QC_ncORF-055,327,1.80993794613333,713114.1801757812
250402_mEclipse_QC_ncORF-055,328,1.81551044906667,693500.6302490234
250402_mEclipse_QC_ncORF-055,329,1.82106495386667,768945.9902954102
250402_mEclipse_QC_ncORF-055,330,1.8266219264,760683.8374633789
250402_mEclipse_QC_ncORF-055,331,1.8321998416,752703.16796875
250402_mEclipse_QC_ncORF-055,332,1.83780183893333,681332.1265258789
250402_mEclipse_QC_ncORF-055,333,1.84335748453333,694918.5723266602
250402_mEclipse_QC_ncORF-055,334,1.84891666053333,681593.1188964844
250402_mEclipse_QC_ncORF-055,335,1.8544794296,756121.8613891602
250402_mEclipse_QC_ncORF-055,336,1.8600434952,789678.5010375977
250402_mEclipse_QC_ncORF-055,337,1.8656241304,713157.1301879883
250402_mEclipse_QC_ncORF-055,338,1.87105784586667,752382.9108276367
250402_mEclipse_QC_ncORF-055,339,1.87662194453333,755176.4188842773
250402_mEclipse_QC_ncORF-055,340,1.882191168,725555.458190918
250402_mEclipse_QC_ncORF-055,341,1.8877509544,758642.1417236328
250402_mEclipse_QC_ncORF-055,342,1.89330913973333,741095.1373901367
250402_mEclipse_QC_ncORF-055,343,1.89888607626667,759702.6010742188
250402_mEclipse_QC_ncORF-055,344,1.90448613893333,784284.2672729492
250402_mEclipse_QC_ncORF-055,345,1.9100538512,774406.0129394531
250402_mEclipse_QC_ncORF-055,346,1.91561498293333,722838.3482055664
250402_mEclipse_QC_ncORF-055,347,1.92117116266667,709848.6721801758
250402_mEclipse_QC_ncORF-055,348,1.9267341904,769684.7703857422
250402_mEclipse_QC_ncORF-055,349,1.9323105144,842871.0939941406
250402_mEclipse_QC_ncORF-055,350,1.93792088426667,774976.3837890625
250402_mEclipse_QC_ncORF-055,351,1.94348177653333,743304.6668701172
250402_mEclipse_QC_ncORF-055,352,1.94904591173333,769342.2570800781
250402_mEclipse_QC_ncORF-055,353,1.95460999786667,737676.8158569336
250402_mEclipse_QC_ncORF-055,354,1.960171084,746143.078918457
250402_mEclipse_QC_ncORF-055,355,1.9657491984,734976.2207641602
250402_mEclipse_QC_ncORF-055,356,1.97133743626667,688552.9201049805
250402_mEclipse_QC_ncORF-055,357,1.97690128133333,812059.5427856445
250402_mEclipse_QC_ncORF-055,358,1.98246618693333,734651.0209960938
250402_mEclipse_QC_ncORF-055,359,1.9880281288,659942.303527832
250402_mEclipse_QC_ncORF-055,360,1.99358665066667,736227.4403076172
250402_mEclipse_QC_ncORF-055,361,1.99916150266667,757978.1931762695
250402_mEclipse_QC_ncORF-055,362,2.00459825386667,770225.6700439453
250402_mEclipse_QC_ncORF-055,363,2.01016480506667,723154.5482177734
250402_mEclipse_QC_ncORF-055,364,2.01574089786667,703796.0385742188
250402_mEclipse_QC_ncORF-055,365,2.02130295786667,830296.7781982422
250402_mEclipse_QC_ncORF-055,366,2.02686793413333,733319.5392456055
250402_mEclipse_QC_ncORF-055,367,2.0324447424,735100.4376831055
250402_mEclipse_QC_ncORF-055,368,2.037885708,747393.0138549805
250402_mEclipse_QC_ncORF-055,369,2.04345180853333,761223.8510131836
250402_mEclipse_QC_ncORF-055,370,2.0490195328,753001.2224121094
250402_mEclipse_QC_ncORF-055,371,2.05458167146667,733083.258972168
250402_mEclipse_QC_ncORF-055,372,2.06014061893333,767012.7403564453
250402_mEclipse_QC_ncORF-055,373,2.06571460346667,714499.5101928711
250402_mEclipse_QC_ncORF-055,374,2.07114844506667,777595.0249633789
250402_mEclipse_QC_ncORF-055,375,2.07671455253333,745115.5648803711
250402_mEclipse_QC_ncORF-055,376,2.08227154613333,782278.6433105469
250402_mEclipse_QC_ncORF-055,377,2.0878406136,742068.1194458008
250402_mEclipse_QC_ncORF-055,378,2.09340555706667,693893.356628418
250402_mEclipse_QC_ncORF-055,379,2.0989706808,704264.0317382812
250402_mEclipse_QC_ncORF-055,380,2.1045666616,767573.7329101562
